"Date","UNRATE","FEDFUNDS","TB3MS","CPIAUCSL","M1SL","GDPDEF","GDP","GPDI","TWEXBMTH","SP500"
2014-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.88
2014-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.77
2014-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090.57
2014-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.35
2014-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058.9
2015-01-01,5.7,0.11,0.03,234.747,2939.7,104.113,17991.348,3245.05,112.5817,NA
2015-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058.2
2015-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020.58
2015-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.61
2015-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025.9
2015-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2062.14
2015-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2044.81
2015-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2028.26
2015-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.03
2015-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.27
2015-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992.67
2015-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.42
2015-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022.55
2015-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2032.12
2015-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063.15
2015-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.82
2015-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057.09
2015-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2029.55
2015-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.16
2015-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021.25
2015-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.99
2015-02-01,5.5,0.11,0.02,235.342,3004.9,NA,NA,NA,114.0313,NA
2015-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020.85
2015-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050.03
2015-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2041.51
2015-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2062.52
2015-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055.47
2015-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2046.74
2015-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.59
2015-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.53
2015-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.48
2015-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096.99
2015-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100.34
2015-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.68
2015-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2097.45
2015-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110.3
2015-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109.66
2015-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115.48
2015-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2113.86
2015-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2110.74
2015-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.5
2015-03-01,5.4,0.11,0.03,235.976,2997.7,NA,NA,NA,116.1148,NA
2015-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117.39
2015-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107.78
2015-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098.53
2015-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101.04
2015-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071.26
2015-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.43
2015-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2044.16
2015-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040.24
2015-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.95
2015-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2053.4
2015-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.19
2015-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2074.28
2015-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.5
2015-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.27
2015-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.1
2015-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.42
2015-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.5
2015-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2061.05
2015-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2056.15
2015-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2061.02
2015-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2086.24
2015-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2067.89
2015-04-01,5.4,0.12,0.02,236.222,2996.9,104.677,18193.707,3245.825,114.9416,2059.69
2015-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066.96
2015-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.62
2015-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076.33
2015-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.9
2015-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.18
2015-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.06
2015-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2092.43
2015-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095.84
2015-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2106.63
2015-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.99
2015-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.18
2015-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100.4
2015-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2097.29
2015-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107.96
2015-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2112.93
2015-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117.69
2015-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.92
2015-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114.76
2015-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2106.85
2015-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2085.51
2015-05-01,5.6,0.12,0.02,237.001,2979.8,NA,NA,NA,114.059,2108.29
2015-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114.49
2015-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.46
2015-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.15
2015-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088
2015-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116.1
2015-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2105.33
2015-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.12
2015-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098.48
2015-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121.1
2015-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2122.73
2015-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2129.2
2015-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127.83
2015-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2125.85
2015-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2130.82
2015-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126.06
2015-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.2
2015-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2123.48
2015-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2120.79
2015-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107.39
2015-06-01,5.3,0.13,0.02,237.657,3018,NA,NA,NA,114.938,2111.73
2015-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109.6
2015-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114.07
2015-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095.84
2015-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2092.83
2015-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.28
2015-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.15
2015-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2105.2
2015-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.86
2015-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2094.11
2015-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2084.43
2015-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096.29
2015-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100.44
2015-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121.24
2015-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109.99
2015-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2122.85
2015-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.2
2015-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.58
2015-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.31
2015-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2101.49
2015-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057.64
2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063.11
2015-07-01,5.2,0.13,0.03,238.034,3039.6,104.989,18306.96,3251.67,116.9247,2077.42
2015-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076.78
2015-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2068.76
2015-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.34
2015-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2046.68
2015-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.31
2015-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076.62
2015-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.6
2015-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.95
2015-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2107.4
2015-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.29
2015-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126.64
2015-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2128.28
2015-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2119.21
2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114.15
2015-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.15
2015-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.65
2015-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2067.64
2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2093.25
2015-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.57
2015-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2108.63
2015-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103.84
2015-08-01,5.1,0.14,0.07,238.033,3027,NA,NA,NA,119.1081,NA
2015-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098.04
2015-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2093.32
2015-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.84
2015-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083.56
2015-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077.57
2015-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.18
2015-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2084.07
2015-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2086.05
2015-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083.39
2015-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.54
2015-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.44
2015-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096.92
2015-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.61
2015-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.73
2015-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970.89
2015-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893.21
2015-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.61
2015-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940.51
2015-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987.66
2015-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988.87
2015-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972.18
2015-09-01,5,0.14,0.02,237.498,3047,NA,NA,NA,120.014,1913.85
2015-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.86
2015-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.13
2015-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921.22
2015-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969.41
2015-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942.04
2015-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952.29
2015-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961.05
2015-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953.03
2015-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978.09
2015-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995.31
2015-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990.2
2015-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958.03
2015-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.97
2015-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942.74
2015-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938.76
2015-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932.24
2015-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931.34
2015-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881.77
2015-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884.09
2015-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920.03
2015-10-01,5,0.12,0.02,237.733,3022.3,104.979,18332.079,3206.098,118.9676,1923.82
2015-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.36
2015-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987.05
2015-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979.92
2015-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995.83
2015-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.43
2015-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.89
2015-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.46
2015-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.69
2015-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.24
2015-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.86
2015-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033.11
2015-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033.66
2015-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030.77
2015-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.94
2015-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052.51
2015-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075.15
2015-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2071.18
2015-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.89
2015-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090.35
2015-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.41
2015-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.36
2015-11-01,5.1,0.12,0.12,238.017,3084.8,NA,NA,NA,120.7741,NA
2015-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104.05
2015-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109.79
2015-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.31
2015-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.93
2015-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.2
2015-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2078.58
2015-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.72
2015-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075
2015-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2045.97
2015-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.04
2015-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2053.19
2015-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050.44
2015-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2083.58
2015-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.24
2015-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.17
2015-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2086.59
2015-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.14
2015-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2088.87
2015-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090.11
2015-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.41
2015-12-01,5,0.24,0.23,237.761,3100,NA,NA,NA,121.9999,2102.63
2015-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2079.51
2015-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.62
2015-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.69
2015-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077.07
2015-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063.59
2015-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047.62
2015-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2052.23
2015-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.37
2015-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021.94
2015-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2043.41
2015-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2073.07
2015-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2041.89
2015-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.55
2015-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021.15
2015-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2038.97
2015-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064.29
2015-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2060.99
2015-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2056.5
2015-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2078.36
2015-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063.36
2015-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2043.94
2016-01-01,4.8,0.34,0.26,237.652,3095,104.895,18425.306,3174.386,124.6274,NA
2016-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.66
2016-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.71
2016-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990.26
2016-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943.09
2016-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922.03
2016-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923.67
2016-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938.68
2016-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1890.28
2016-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921.84
2016-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880.33
2016-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881.33
2016-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859.33
2016-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868.99
2016-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1906.9
2016-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1877.08
2016-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903.63
2016-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1882.95
2016-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893.36
2016-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940.24
2016-02-01,4.9,0.38,0.31,237.336,3128,NA,NA,NA,123.6308,1939.38
2016-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903.03
2016-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912.53
2016-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915.45
2016-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880.05
2016-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853.44
2016-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852.21
2016-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.86
2016-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1829.08
2016-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864.78
2016-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895.58
2016-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926.82
2016-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.83
2016-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.78
2016-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945.5
2016-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921.27
2016-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929.8
2016-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951.7
2016-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948.05
2016-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932.23
2016-03-01,5,0.36,0.29,238.08,3153.7,NA,NA,NA,121.1184,1978.35
2016-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986.45
2016-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993.4
2016-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999.99
2016-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.76
2016-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979.26
2016-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989.26
2016-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989.57
2016-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022.19
2016-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.64
2016-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015.93
2016-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2027.22
2016-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040.59
2016-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.58
2016-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.6
2016-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.8
2016-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2036.71
2016-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.94
2016-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037.05
2016-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055.01
2016-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2063.95
2016-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2059.74
2016-04-01,5.1,0.37,0.23,238.992,3198.5,105.636,18611.617,3178.537,119.1667,2072.78
2016-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066.13
2016-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2045.17
2016-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2066.66
2016-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2041.91
2016-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047.6
2016-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2041.99
2016-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2061.72
2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082.42
2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2082.78
2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2080.73
2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2094.34
2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100.8
2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.4
2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.48
2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.58
2016-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2087.79
2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.7
